Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-05-15,48.1067,48.3272,47.6646,48.1943,1020154.6099064
2008-05-16,48.3724,49.2131,48.3724,49.0802,1575433.7645722
2008-05-19,49.2131,50.2291,48.9464,49.4336,1559157.2149003
2008-05-20,49.919,49.919,48.6835,49.0802,2714193.060215
2008-05-21,49.0802,49.6551,48.8597,49.0802,714027.95531974
2008-05-23,49.1245,49.5223,47.267,48.3724,1589001.0174409
2008-05-26,48.4157,48.7711,47.9304,47.9304,412912.82483137
2008-05-27,48.593,48.7258,47.3555,47.3555,1106541.6132661
2008-05-28,47.8409,47.9738,46.7373,47.0897,2351568.8962847
2008-05-29,47.4441,47.575,44.7912,44.7912,2504935.4488239
2008-05-30,45.5865,46.2491,45.4546,45.5865,1454219.4725244
2008-06-02,45.8966,45.8966,45.0559,45.3207,1302929.8052311
2008-06-03,45.3207,46.2943,45.1002,45.9843,834033.50015444
2008-06-04,45.8966,45.8966,45.3207,45.4084,1230461.0483467
2008-06-05,45.498,45.7637,44.924,45.5413,1126481.7885118
2008-06-06,46.0276,46.6487,45.366,45.366,1001474.0655624
2008-06-09,45.1002,45.9843,44.6591,44.8797,1055475.1588404
2008-06-10,44.4377,44.6139,42.6696,42.9335,1851332.3928478
2008-06-11,43.31,43.6635,42.3162,42.867,948265.3040056
2008-06-12,43.2879,43.7299,42.867,43.5084,1608944.3080145
2008-06-13,43.6192,43.7521,42.9788,43.6846,902699.48015366
2008-06-16,44.2162,44.7468,42.9335,42.9335,1390421.7115416
2008-06-17,43.1762,44.2162,43.0212,43.0212,1096723.1382662
2008-06-18,43.2879,43.597,42.4472,43.2417,970843.12351354
2008-06-19,42.4925,44.3934,42.4925,44.1276,1231673.9493302
2008-06-20,44.3501,45.6299,44.3501,45.1002,2668891.0007893
2008-06-23,45.2774,45.8514,44.2162,44.2162,984928.55925108
2008-06-24,44.7035,45.0126,44.1709,44.924,914799.41359615
2008-06-25,45.6299,45.6299,45.1879,45.4546,991554.86162806
2008-06-26,45.9399,45.9399,44.8354,45.7185,687503.01540201
2008-06-27,45.1002,45.5413,44.7468,44.8797,897397.19212093
2008-06-30,45.5008,45.6761,44.2143,44.2143,1412764.8430167
2008-07-01,44.3934,44.7468,43.5748,44.1709,1731017.3921114
2008-07-02,44.2162,44.7912,43.9071,44.0824,794340.06933522
2008-07-03,43.7299,43.7299,42.4472,42.4472,3466523.9716819
2008-07-04,42.4472,42.8016,40.8342,41.7616,1347552.7231814
2008-07-07,41.9166,42.1371,41.0326,41.2541,1787886.6639141
2008-07-08,41.0548,42.4472,40.4587,41.9387,1810091.6825204
2008-07-09,42.2257,42.9547,42.116,42.5367,2874797.5578361
2008-07-10,42.2719,43.9273,42.2277,43.3331,1523515.7871958
2008-07-11,43.9716,44.3953,43.2205,43.9514,1608124.976785
2008-07-14,44.7025,45.1012,44.039,44.3953,1609941.2129325
2008-07-15,44.1517,44.3953,42.9335,43.2648,1584429.7930148
2008-07-16,44.117,44.1662,42.0726,42.4617,1929076.4382567
2008-07-17,43.6789,43.8012,41.8771,42.4376,3037626.3995556
2008-07-18,42.6081,42.6081,39.7846,40.7331,3988805.5735612
2008-07-21,39.929,42.2189,39.929,42.2189,1607311.8762112
2008-07-22,41.8771,42.559,41.6344,41.8771,1603674.2117031
2008-07-23,42.1939,42.1939,40.32,40.8544,2884569.302918
2008-07-24,40.709,40.9536,38.4692,38.8101,2859525.1821806
2008-07-25,38.5173,38.7109,36.5692,37.5438,4471942.0423261
2008-07-28,37.5919,38.6146,37.2761,38.3719,1166644.5953966
2008-07-29,38.1764,38.7109,37.6892,37.9338,2414680.2466938
2008-07-30,38.3469,39.4909,38.2496,39.4427,2249282.2979252
2008-07-31,40.4172,41.3667,40.1245,41.3176,3769111.6138096
2008-08-01,41.072,41.072,39.8818,39.8818,1730261.4058819
2008-08-04,40.0764,40.2458,36.7637,36.7637,2430068.9279232
2008-08-05,37.2269,37.252,35.3539,35.5725,2544327.7312825
2008-08-06,36.4728,36.8137,35.8382,36.6433,2017986.8571901
2008-08-07,36.521,37.5919,36.4488,37.3483,1431438.1182624
2008-08-08,37.4946,37.4946,35.9374,35.9374,1402320.1871152
2008-08-11,36.7637,36.9592,35.9374,36.521,918171.23679283
2008-08-12,36.4237,37.4455,36.4237,37.252,2006365.6457968
2008-08-13,37.0084,37.9087,36.886,37.4224,1340046.8599028
2008-08-14,37.6169,39.3936,37.6169,38.1764,1870586.1575197
2008-08-18,37.9819,38.8592,37.3733,37.3733,767532.67302405
2008-08-19,37.0084,37.1046,34.7674,34.7674,1467413.9244915
2008-08-20,35.4742,36.2543,34.8165,35.5474,2206610.6136634
2008-08-21,35.3279,36.6683,35.2788,36.5692,1224490.0032648
2008-08-22,36.9592,37.4946,36.6202,36.7637,2599692.2997245
2008-08-25,36.862,36.862,36.1791,36.1791,394295.62548732
2008-08-26,35.766,36.0106,35.1574,35.3539,745304.80868004
2008-08-27,35.5965,36.132,35.1093,36.132,980421.71826753
2008-08-28,36.2051,37.3733,35.5965,37.3483,1530820.1926055
2008-08-29,37.3483,38.0792,37.1046,37.6641,1318931.1676079
2008-09-01,36.5692,37.4455,36.3978,36.4728,501389.17474839
2008-09-02,36.0819,36.4237,34.9388,35.5474,2404348.7810382
2008-09-03,35.4742,35.792,35.0842,35.3539,2129544.6712872
2008-09-04,35.5965,35.8883,35.2306,35.766,1323644.6586735
2008-09-05,34.7424,35.1093,32.6248,32.6749,5301952.6157593
2008-09-08,33.1121,33.9894,32.6248,32.7231,1495714.6012945
2008-09-09,32.6499,33.2585,31.4086,32.1145,2342273.7963668
2008-09-10,31.6523,32.0162,30.7749,31.2863,4200141.1086407
2008-09-11,31.1899,32.1395,31.1899,31.2131,2502587.5300535
2008-09-12,32.1395,32.7231,31.8708,32.3581,2266968.0142365
2008-09-15,32.1395,32.1395,30.434,30.6776,2086909.3325172
2008-09-16,30.3849,30.6285,27.757,27.757,3310771.0779951
2008-09-17,28.2423,28.9481,26.8807,27.2938,4546443.0314237
2008-09-18,26.2942,27.9264,26.0997,27.8533,4653339.2765864
2008-09-19,28.6323,30.0199,28.3155,29.1927,6151286.5295202
2008-09-22,29.8986,29.8986,29.1667,29.7041,2127532.169484
2008-09-23,29.4123,29.4123,27.8533,27.9756,2909971.6863603
2008-09-24,28.0959,28.3906,27.3178,27.9264,1899676.0507161
2008-09-25,27.757,28.4137,27.365,28.4137,1463446.0352292
2008-09-26,28.0959,28.9,27.7801,28.7295,3711453.1256135
2008-09-29,28.6804,28.6804,25.3698,25.3698,3218739.1005371
2008-09-30,23.568,24.5656,22.9353,24.3229,4721953.3344545
2008-10-01,24.6407,25.8811,24.6407,25.5411,3070439.1095552
2008-10-02,25.5652,25.5652,23.3975,23.8607,1990009.1360429
2008-10-03,23.3734,23.7086,22.1572,22.2776,3583784.9126641
2008-10-06,21.2309,21.2309,20.0194,20.0194,7366869.810408
2008-10-07,20.6945,20.7446,18.9668,18.9909,4835257.8090433
2008-10-08,18.1637,19.1122,17.895,18.4064,10199743.362671
2008-10-09,18.5923,18.7194,17.5888,17.5888,5236443.5013338
2008-10-10,16.1656,16.3129,13.6242,13.8881,8581690.8744105
2008-10-13,14.8521,15.0321,13.3681,13.5857,7613643.2384379
2008-10-14,14.8521,16.4111,14.3696,16.2166,9556108.3174322
2008-10-15,15.6793,15.7043,14.2676,14.6036,3469305.9594687
2008-10-16,13.1485,15.0947,13.0984,13.9507,3981641.3579055
2008-10-17,14.9551,15.0417,13.2786,13.3912,4957589.4653534
2008-10-20,14.2386,14.2386,12.8211,12.8211,4196391.2923293
2008-10-21,12.8211,12.8211,11.9294,12.0527,3262216.6162743
2008-10-22,11.4527,11.5163,10.7132,10.8095,4184360.9345425
2008-10-23,10.7073,11.2235,10.1518,10.7633,4525482.0670796
2008-10-24,10.2837,10.5658,9.84166,10.4214,3548804.9729104
2008-10-27,9.98129,11.5895,9.7781,11.0011,3341746.7829948
2008-10-28,11.9294,12.6121,11.9294,12.2712,5355611.0229718
2008-10-29,13.633,14.4621,13.3912,14.2925,5254433.4813336
2008-10-30,15.3875,15.6562,13.7561,14.3639,5773830.2896064
2008-10-31,13.8784,14.828,13.633,14.828,3153332.7919313
2008-11-03,15.0417,15.0417,14.3398,14.3639,2999326.5587364
2008-11-04,14.3696,15.1679,13.9757,15.1679,4009167.3565117
2008-11-05,15.0947,15.0947,14.2878,14.5496,2455368.5055458
2008-11-06,13.8293,14.3639,13.633,13.633,2116098.9162054
2008-11-07,13.4393,14.1125,13.4393,13.7418,1764308.8241602
2008-11-10,14.5343,14.5593,14.1703,14.2193,1432567.9438362
2008-11-12,13.7311,13.7812,12.1788,13.1379,3826661.0655302
2008-11-13,11.9294,12.8442,11.9294,12.1836,3929286.1961848
2008-11-14,12.9299,13.2198,12.563,12.8076,4028077.3966755
2008-11-17,12.7538,12.8741,12.3675,12.6612,1616218.5985882
2008-11-18,12.5592,12.6468,11.4971,11.784,4533007.6607681
2008-11-19,11.9294,12.0276,11.3458,12.0084,2262210.9085808
2008-11-20,11.2004,11.3949,10.7228,10.9116,2576196.4969379
2008-11-21,11.2928,11.4431,11.029,11.2004,1903050.9892406
2008-11-24,11.6906,12.6121,11.4431,12.6121,2756996.6266899
2008-11-25,12.8548,13.0888,12.617,12.9521,3067211.6298831
2008-11-26,12.7585,13.708,12.5881,13.2939,3112882.33644
2008-11-27,13.5954,14.1202,13.5954,14.1202,4587726.3178986
2008-11-28,13.9757,14.5063,13.633,14.0729,5390175.5856764
2008-12-01,14.0729,14.1751,13.161,13.6242,2105895.1789924
2008-12-02,12.9521,13.97,12.8076,13.97,2039752.6145669
2008-12-03,13.8784,14.0729,12.7325,13.0117,4523659.6002764
2008-12-04,13.1485,13.4884,12.9723,13.3912,4880456.0242067
2008-12-05,13.1438,13.343,12.773,12.9299,5065256.2349423
2008-12-08,13.6387,13.7561,13.4933,13.633,3062092.107752
2008-12-09,13.6387,14.0633,13.4644,13.9757,2285641.2894822
2008-12-10,13.9266,14.4764,13.8881,14.4764,2343376.6224323
2008-12-11,14.4909,14.5882,13.9604,14.4764,2285157.3752199
2008-12-12,13.6888,14.3099,13.6637,14.2193,2993586.0479167
2008-12-15,14.4621,14.8521,14.4621,14.7933,1478931.2916225
2008-12-16,14.8521,15.4857,14.6094,15.4308,3759600.5178261
2008-12-17,15.5108,15.6224,14.1259,14.1259,4852909.256748
2008-12-18,14.1202,14.4621,13.7311,14.1163,1634865.9127683
2008-12-19,13.8784,14.4621,13.7909,13.9507,3285451.7699626
2008-12-22,14.1751,14.2097,13.1957,13.2939,2084042.1924353
2008-12-23,13.2939,13.5328,13.1485,13.3912,534896.60286276
2008-12-29,13.4644,13.8727,13.4644,13.7215,883487.25318667
2008-12-30,13.8784,14.0729,13.633,13.633,2053627.246452
2008-12-31,13.8784,14.0692,13.6888,13.6927,788985.85917135
2009-01-05,14.4572,14.8521,14.4197,14.8521,2255599.1444006
2009-01-06,15.0947,16.0683,14.8472,16.0683,3881649.7177427
2009-01-07,16.1184,16.8387,15.8266,16.1617,8083145.9940064
2009-01-08,15.5724,16.2166,15.4857,16.1184,4045193.0079867
2009-01-09,16.2166,16.4593,15.9239,15.9239,2652457.6462813
2009-01-12,15.8748,16.181,15.1939,15.3393,1507247.5450648
2009-01-13,14.803,15.2315,14.4909,15.1535,2359995.8581699
2009-01-14,15.4163,15.5339,14.3455,14.4139,2593143.8805443
2009-01-15,14.4139,14.8762,13.7812,14.5112,1701192.281538
2009-01-16,15.0947,15.2652,14.828,15.2073,2372870.4698091
2009-01-19,15.4356,15.8054,15.1439,15.4356,3396342.9038958
2009-01-20,15.0947,15.5579,14.9002,15.3981,1955520.3796499
2009-01-21,15.086,15.3981,14.7539,15.2363,3146880.947915
2009-01-22,15.6793,15.6793,13.3681,13.6839,5972132.3313255
2009-01-23,13.4884,13.6242,12.9521,13.3912,2841473.934066
2009-01-26,13.5366,15.0225,13.2256,15.0225,2889595.365213
2009-01-27,14.904,15.2864,14.1703,14.1703,2685319.1630842
2009-01-28,14.7057,14.9493,14.2193,14.5112,1270866.8508052
2009-01-29,14.6036,14.7885,14.1356,14.6758,2312444.5320229
2009-01-30,14.4139,14.8337,14.3157,14.6566,3220489.9147994
2009-02-02,14.4139,14.5063,13.9805,14.1125,1307199.8812966
2009-02-03,14.3349,14.3398,13.8293,14.1703,1089322.1576925
2009-02-04,14.3157,15.3393,14.2878,15.3393,3143523.662915
2009-02-05,15.3393,16.5575,14.8762,15.8266,5326316.5565787
2009-02-06,16.4593,17.0428,16.4593,17.0428,4334485.469213
2009-02-09,17.4579,18.2359,17.0428,18.2359,2273189.3239905
2009-02-10,17.8238,18.1964,17.3886,17.8132,2967295.7960318
2009-02-11,17.0968,17.2383,16.5372,16.6047,3994139.0148726
2009-02-12,16.6047,16.6095,15.7775,15.8266,2276434.4571872
2009-02-13,16.2638,16.7761,15.972,16.337,3281561.7638971
2009-02-16,16.3129,16.9456,15.8266,16.8002,1964774.9803055
2009-02-17,16.4593,17.7005,16.0683,16.0683,4869644.7980593
2009-02-18,16.362,16.751,15.8266,16.5074,4203899.2324931
2009-02-19,16.9456,17.1411,16.3129,16.4824,2625187.1045603
2009-02-20,16.2484,16.3177,15.8401,16.074,1246572.4856415
2009-02-23,16.6971,16.6971,15.9971,16.4593,2452747.4763655
2009-02-24,16.1184,16.3071,15.3922,16.1916,1552927.5976053
2009-02-25,16.571,16.6779,15.8844,15.8844,1732197.0629311
2009-02-26,16.0202,17.2865,16.0202,17.2865,2085341.2841566
2009-02-27,16.8965,17.9346,16.6297,16.6297,2815337.3716893
2009-03-02,16.5575,17.3211,16.4352,17.1411,2486657.8202176
2009-03-03,17.0428,18.1136,16.9456,18.0164,2621852.665298
2009-03-04,18.5046,20.3546,18.4064,20.3305,3686323.852581
2009-03-05,20.9892,21.3772,19.5263,20.4027,4348526.2519177
2009-03-06,20.004,21.3281,19.6775,21.2154,3636042.4607783
2009-03-09,20.9391,21.0344,20.134,20.4759,1898310.4986669
2009-03-10,20.6223,22.0484,20.5741,21.4745,3054025.485457
2009-03-11,21.9598,22.5357,21.1827,21.3772,3429000.8859446
2009-03-12,21.0401,21.8481,20.9477,20.9892,1694088.2955545
2009-03-13,21.5727,22.0109,20.6945,20.6945,2384723.2539073
2009-03-16,21.1326,21.6449,21.0209,21.6449,1604665.924408
2009-03-17,21.5727,21.8587,20.8409,21.1827,2453987.3768573
2009-03-18,21.3772,21.3772,20.7002,20.8524,1477163.8622783
2009-03-19,21.1528,22.0253,20.9391,22.005,2597453.4174295
2009-03-20,22.0109,22.8823,22.005,22.4095,2338101.3339078
2009-03-23,23.2762,24.1775,23.2762,24.0562,2196741.254975
2009-03-24,24.8343,25.3215,23.9685,24.372,4822487.0416664
2009-03-25,24.27,24.5906,23.3196,24.347,3608843.5715983
2009-03-26,24.8092,25.2734,24.2796,24.5425,3493139.2561078
2009-03-27,24.2979,24.2979,22.3508,22.5954,6012983.6256693
2009-03-30,21.5236,21.7653,20.7927,21.3281,4142089.0506906
2009-03-31,21.9126,22.6627,21.7171,22.2496,3348414.6230766
2009-04-01,22.3989,22.6281,21.4263,22.6175,1515191.6311303
2009-04-02,23.4707,24.8343,23.3783,24.8343,2986571.3679988
2009-04-03,24.8343,27.0993,24.347,26.0043,4582530.989456
2009-04-06,26.7824,27.6337,25.5893,26.1979,2971007.1899662
2009-04-07,26.2701,26.8296,24.8343,24.8343,3025636.5410311
2009-04-08,24.0996,25.8079,23.9079,25.8079,2321509.0976785
2009-04-09,26.4165,27.365,25.467,27.365,4762343.5602737
2009-04-14,26.7824,28.9973,26.4165,28.4368,4549657.0113417
2009-04-15,27.9987,28.4368,27.5595,28.4368,2301669.6513672
2009-04-16,28.8759,28.8759,27.8051,27.8051,3675430.5894664
2009-04-17,27.9264,27.9987,26.223,27.1715,4771666.6981424
2009-04-20,26.8065,27.392,25.8079,25.9061,1986200.128502
2009-04-21,25.5652,26.6361,25.0779,26.1738,2179983.9063686
2009-04-22,26.5388,27.4151,26.3443,27.2697,2799057.7066895
2009-04-23,27.2697,27.8051,26.7824,26.8296,1209046.2845764
2009-04-24,26.7324,28.6804,26.6842,28.5832,2560300.0172659
2009-04-27,27.6828,28.6804,27.5856,27.9515,2599007.966036
2009-04-28,27.2697,27.7079,26.8296,27.2206,2357392.4825142
2009-04-29,27.7079,29.0233,27.7079,28.511,2343528.2350553
2009-04-30,28.9732,29.3381,28.1951,28.9,2285373.3712855
2009-05-04,29.3622,31.0908,29.3622,30.6776,2496064.0334962
2009-05-05,31.1149,31.945,30.434,30.7017,2602722.4752982
2009-05-06,30.5804,31.5049,30.0199,30.5563,2147095.3900575
2009-05-07,31.3595,32.7953,31.1149,31.2622,2866017.5254592
2009-05-08,32.1395,34.8165,31.4327,34.0876,5197817.589531
2009-05-11,34.5739,36.4728,33.0148,33.9894,3748550.4498754
2009-05-12,33.6485,34.623,32.7722,33.1121,3537734.1361073
2009-05-13,33.452,34.0876,31.6763,31.8458,2610524.2947244
2009-05-14,31.5049,32.9667,31.164,31.8708,1819022.2890777
2009-05-15,33.7217,33.843,32.6248,32.6248,2309915.924236
2009-05-18,33.1121,33.843,32.7722,33.5502,1142230.8093313
2009-05-19,34.3293,35.012,34.232,34.7424,2871773.6129181
2009-05-20,34.8416,35.9856,34.5739,35.012,2201632.319729
2009-05-21,34.8165,34.9388,33.9653,33.9894,1897787.123585
2009-05-22,34.0876,34.5007,33.843,34.1839,1335383.2140832
2009-05-25,35.377,35.377,33.5994,33.9402,903113.81876021
2009-05-26,34.1348,34.4766,33.5502,34.3293,2142845.0444018
2009-05-27,34.8907,35.3539,34.3534,34.3534,3196402.1997177
2009-05-28,34.5238,34.7674,33.8911,33.9653,1397262.9715415
2009-05-29,34.5508,35.3529,34.1338,34.1338,2894368.047508
2009-06-01,35.5474,36.2774,35.1574,36.2774,1846285.5617003
2009-06-02,36.4728,37.9588,36.3505,37.3011,3346556.8492242
2009-06-03,37.6892,37.7402,36.6683,36.6683,1443068.6756393
2009-06-04,36.6915,37.3242,36.6915,37.0575,2096286.4694024
2009-06-05,37.6641,39.1509,37.4946,37.6892,3475936.4156162
2009-06-08,37.6892,38.1764,36.521,36.7156,1540504.7085071
2009-06-09,36.862,38.1764,36.862,38.1764,1501359.5753927
2009-06-10,39.0055,40.6589,39.0055,40.6589,3714837.4101217
2009-06-12,41.1953,42.4617,40.4172,42.3625,4598396.3158493
2009-06-15,42.0726,42.7294,41.1472,41.1472,3020547.1337361
2009-06-16,40.5617,42.7053,39.7595,41.7307,4148490.0110184
2009-06-17,42.7053,43.0944,39.7595,39.8308,5843609.4800974
2009-06-18,39.9781,40.3922,38.8341,39.8077,3509397.1138125
2009-06-19,39.8308,41.5362,39.4427,40.5617,3389201.5339778
2009-06-22,40.4172,40.4172,36.6683,37.0084,3052286.0940636
2009-06-23,35.9856,37.9588,35.5965,36.6683,2632944.2709536
2009-06-24,37.641,39.1991,37.2761,39.1018,2519063.460709
2009-06-25,39.9541,40.2208,39.0055,39.4427,1989811.8319446
2009-06-26,40.2969,40.9546,40.1255,40.6618,1203086.6623634
2009-06-29,40.9026,41.9773,39.931,40.8063,2112101.9505497
2009-06-30,41.828,41.9994,39.1991,39.6864,1256425.229248
2009-07-01,40.1245,40.8072,39.7595,40.3691,962139.93589069
2009-07-02,40.5656,40.708,38.4672,38.4672,2020487.4270262
2009-07-03,38.9555,38.9555,37.1046,37.3974,3778536.5190554
2009-07-06,36.5239,37.8393,35.74,37.1287,2292439.9733346
2009-07-07,37.7363,38.811,37.1528,37.6381,3382808.881191
2009-07-08,37.4724,39.0277,37.3232,38.2265,4010903.6325773
2009-07-09,38.9073,39.8799,38.9073,39.8799,3925411.7667586
2009-07-10,39.8799,40.3421,38.1754,38.3469,3739700.8418427
2009-07-13,37.9819,38.5414,37.0555,38.4451,3530496.1910254
2009-07-14,40.0167,40.6744,39.5602,40.5309,1906057.280634
2009-07-15,41.7038,42.5598,41.4746,42.5598,2211391.6034994
2009-07-16,42.532,43.3052,42.1324,42.8748,1828040.1248153
2009-07-17,42.8748,43.4458,42.7612,43.3899,973448.57605449
2009-07-20,43.962,45.7348,43.7617,45.6761,1931770.1584206
2009-07-21,45.705,46.6496,44.9616,45.7348,1638796.4180961
2009-07-22,45.6761,45.8195,42.817,44.4762,2692643.2989038
2009-07-23,44.6466,46.4763,44.5311,46.4195,2497747.348988
2009-07-24,46.7344,48.1346,46.7344,47.3055,2581861.201446
2009-07-27,48.1904,48.7345,47.3055,48.019,1797299.1078484
2009-07-28,48.1625,48.5352,46.877,46.877,851994.40376079
2009-07-29,45.6761,47.2198,45.1618,46.3058,1620212.448916
2009-07-30,46.5341,49.0773,45.9043,49.0773,1194096.8645766
2009-07-31,49.0773,49.45,48.0768,49.45,1845264.7726019
2009-08-03,50.1347,53.1084,49.734,53.1084,2525138.3500532
2009-08-04,52.5922,54.7377,52.0491,54.7377,1374871.033263
2009-08-05,54.3073,56.0233,51.4492,51.4492,2266504.8688267
2009-08-06,53.1632,54.1667,51.4492,51.7361,1741576.2767015
2009-08-07,51.7361,52.2503,49.5916,50.334,2279418.9412855
2009-08-10,51.478,51.9355,48.3339,49.45,5594766.4359199
2009-08-11,49.2777,49.3922,45.7348,46.5899,4013917.1930691
2009-08-12,45.8475,48.1047,43.8474,46.0469,3533466.136927
2009-08-13,48.8771,49.2209,47.9044,48.5352,2837908.9605415
2009-08-14,49.3065,51.0505,48.6199,48.6199,3219135.7856191
2009-08-17,47.9044,48.4765,46.4195,47.0185,1624724.4821127
2009-08-18,47.8197,48.1904,47.0493,47.7908,2212531.8134994
2009-08-19,47.3343,47.6772,46.5341,46.877,2361339.6029239
2009-08-20,48.3051,49.2209,48.019,48.9628,2525489.3436598
2009-08-21,48.9926,50.8781,48.7634,50.8502,2105731.105058
2009-08-24,51.5359,52.3072,51.3076,52.3072,1686865.9271119
2009-08-25,51.4492,52.2503,50.906,51.7361,1662947.4781778
2009-08-26,51.3924,51.7361,49.163,50.0211,1742390.4157179
2009-08-27,49.2777,50.5931,48.019,48.019,1319841.8817883
2009-08-28,49.734,50.7934,49.2487,50.307,1488662.5374421
2009-08-31,49.2487,49.7062,48.591,48.9339,735596.40859818
2009-09-01,49.5626,50.2493,48.4196,48.8771,966765.15933326
2009-09-02,48.019,48.7057,46.4763,46.7633,2098160.8583368
2009-09-03,47.448,48.3051,46.9905,47.448,1582885.6288344
2009-09-04,47.7051,48.9926,47.448,47.448,1157252.9203147
2009-09-07,48.3051,49.1352,48.2482,49.1352,681131.13146766
2009-09-08,49.734,51.221,49.734,50.8213,2189167.8929259
2009-09-09,50.1347,51.0505,50.1347,50.8213,1227259.5297401
2009-09-10,51.3924,51.6774,49.2487,50.307,1697635.6155544
2009-09-11,50.307,50.307,48.591,48.7057,1513409.6635893
2009-09-14,48.019,48.3908,47.1619,47.7908,703060.96277888
2009-09-15,48.3638,48.8202,47.3921,48.019,866798.44179341
2009-09-16,48.591,49.7062,48.5631,49.7062,1264251.9712971
2009-09-17,50.4784,50.7934,49.2209,49.734,794389.91458112
2009-09-18,49.163,49.6773,48.1346,48.3638,2377483.2319402
2009-09-21,48.6488,49.0485,48.019,48.019,783730.30105665
2009-09-22,48.8771,51.7361,48.8771,51.7361,4141207.4129037
2009-09-23,51.7361,52.8223,51.1063,52.0212,2227920.4947287
2009-09-24,51.166,52.7366,50.307,50.307,1662517.5629319
2009-09-25,50.307,50.5632,48.7057,49.45,2429239.2122674
2009-09-28,49.45,49.9912,48.2761,49.5059,1458044.0567047
2009-09-29,50.0778,50.2493,48.591,48.591,1603858.0160473
2009-09-30,49.163,50.7645,48.7345,49.3922,2718752.8617723
2009-10-01,49.5348,50.9917,49.5348,50.1915,1694356.2137512
2009-10-02,49.0485,49.5916,48.3051,48.3339,2828856.8561973
2009-10-05,48.8771,49.0773,47.448,48.1904,1287621.0840837
2009-10-06,49.163,50.307,49.1072,50.1636,1397618.1189185
2009-10-07,50.307,50.6489,48.7057,49.163,870316.68539993
2009-10-08,50.307,50.7356,49.3065,50.1058,2332204.0182521
2009-10-09,50.1636,51.193,50.0211,51.1063,1923352.5425191
2009-10-12,51.3924,52.4795,51.3924,52.2503,2674884.8916089
2009-10-13,52.0212,52.337,50.6489,51.5069,2442056.7095624
2009-10-14,51.9932,54.5095,51.793,53.535,3142372.0300462
2009-10-15,54.2803,54.7946,53.4791,54.1937,2274982.7144003
2009-10-16,54.2226,55.7932,53.7362,54.3073,1704266.0717019
2009-10-19,54.8803,55.9954,54.8803,55.6237,1054323.5259716
2009-10-20,56.0523,57.1086,54.8803,56.0233,1237110.1964613
2009-10-21,55.9087,57.1086,55.4802,57.1086,2043614.5826817
2009-10-22,56.3102,58.0822,56.2237,57.1673,1900232.655962
2009-10-23,58.3103,58.9392,57.5092,58.3103,959569.79039891
2009-10-26,58.3103,58.9392,57.2241,57.7374,1392626.3252301
2009-10-27,57.1673,57.3946,54.966,55.5091,1142864.2593313
2009-10-28,55.4523,55.6237,53.3645,53.4502,2334249.7502193
2009-10-29,52.9928,56.1957,52.4218,56.0233,2590666.1564459
2009-10-30,56.1957,57.3946,56.0233,56.5376,2961257.2521794
2009-11-02,56.0233,56.4519,55.1653,55.7373,1227559.6396582
2009-11-03,55.7373,56.1658,54.108,54.1937,2106572.2435826
2009-11-04,55.0805,56.4239,54.9361,56.2237,1354748.0921157
2009-11-05,55.4802,57.7374,55.4802,57.7374,1924609.0580928
2009-11-06,57.9107,59.2821,56.4519,56.6521,1597351.134572
2009-11-09,58.3103,60.0255,57.7374,60.0255,1351337.846542
2009-11-10,59.9108,61.053,58.9392,61.053,1662735.6358827
2009-11-12,59.4525,63.1686,59.4525,62.0266,2589565.4072656
2009-11-13,60.4251,61.2831,59.7404,60.8826,2133371.3323528
2009-11-16,62.4839,63.055,62.0833,62.5408,2397853.3224317
2009-11-17,62.5408,63.1686,62.0833,62.769,1961102.0087482
2009-11-18,62.7112,62.8827,61.3399,61.7405,1998384.1757969
2009-11-19,61.2831,61.9688,60.0813,60.0813,1737944.8428491
2009-11-20,60.1391,62.3115,60.1391,61.1675,1204244.5258879
2009-11-23,62.3115,63.5124,62.2538,62.9972,1527266.6419498
2009-11-24,62.3115,62.769,60.5965,61.1675,1260641.3062971
2009-11-25,62.198,62.7112,61.3399,62.3115,1691257.5009644
2009-11-26,62.2538,62.2538,60.8247,60.9971,1434652.0981804
2009-11-27,58.8815,61.1117,56.5953,60.0255,1738172.2617835
2009-11-30,61.1117,61.626,60.2546,61.626,880068.70007195
2009-12-01,62.0266,62.4839,61.5113,61.7405,1074074.7046599
2009-12-02,62.3115,62.3694,61.3967,62.3115,785122.85261401
2009-12-03,62.4252,62.8267,61.7974,61.9119,2503193.9805453
2009-12-04,62.1402,63.6848,61.1675,63.2832,1691819.2984234
2009-12-07,62.7112,62.8827,61.7405,62.2538,1476432.7986717
2009-12-08,61.7974,62.5986,60.7111,61.626,2101851.4834187
2009-12-09,61.1675,61.1675,58.9392,58.996,2805828.352591
2009-12-10,59.1684,59.8541,56.6521,56.8804,2054799.6481733
2009-12-11,57.9107,58.5945,57.5669,57.9107,1494847.5017043
2009-12-14,58.8815,59.7404,56.9382,57.4524,1516308.9953926
2009-12-15,57.1673,57.9107,55.6237,57.9107,1941504.5195681
2009-12-16,58.4818,58.4818,57.5092,57.7962,2153296.9694017
2009-12-17,57.5669,57.9107,55.9087,56.5953,1106105.4673645
2009-12-18,56.6521,57.7374,55.537,55.9087,2523727.1065287
2009-12-21,55.9087,57.1086,55.5091,56.5664,529320.16597758
2009-12-22,57.3387,58.4818,57.1086,58.4818,1114668.4652332
