Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zwrot,Beta
2008-07-31,89.0737,89.0737,86.143,88.3386,818340.12879804,-0.02772363316181936,1.3389257541125021
2008-08-01,87.4588,88.2821,85.3684,86.7569,1153230.287417,-0.017904970194229874,1.33239688998216
2008-08-04,84.6582,86.2969,84.6582,85.8284,799665.46820681,-0.010702318778102904,1.337671325377726
2008-08-05,85.0778,89.679,85.0778,89.3071,1551684.1640679,0.04053087323077209,1.3343521819783442
2008-08-06,89.9615,89.9615,85.2232,87.9273,1608439.0765666,-0.015450059401772132,1.3649775240007067
2008-08-07,87.2168,88.565,85.7395,86.9912,1425303.7639821,-0.010646295291678376,1.326956749764475
2008-08-08,87.6931,87.9273,83.9639,84.5209,1142424.9013432,-0.028397125226459763,1.3362249981334928
2008-08-11,86.9022,86.9022,84.8518,85.1343,900121.36600177,0.007257376577864072,1.3568794248103198
2008-08-12,85.1343,87.3622,84.206,85.5865,694623.28982881,0.005311607659897355,1.3516658220392528
2008-08-13,84.7549,84.9971,83.641,83.6975,529729.03486307,-0.022071237870458504,1.3314805579572313
2008-08-14,84.5209,84.9003,80.1523,80.8562,427450.76571813,-0.033947250515248384,1.3361250469986525
2008-08-18,81.8732,83.0357,81.0742,81.4051,422093.91070974,0.006788595061355984,1.3562392001980343
2008-08-19,80.0112,81.4051,78.609,79.0869,392133.18417807,-0.028477331272856454,1.3431078113170436
2008-08-20,79.2749,80.1992,78.1546,79.7843,203899.93950302,0.008818148138313608,1.3433922440920127
2008-08-21,79.6349,79.6349,77.5516,79.5486,377377.05559228,-0.0029542153030108764,1.373124575301693
2008-08-22,80.8562,81.5504,79.5486,80.9449,364121.19329122,0.01755279162675416,1.3736276832677
2008-08-25,81.4051,82.3414,79.5881,79.5881,243102.60367636,-0.016762019596046285,1.4002998910731543
2008-08-26,78.2877,79.8707,78.1933,78.5226,361193.75379427,-0.013387679816454945,1.4099698208770841
2008-08-27,79.2749,79.3137,77.081,77.5952,519787.13813728,-0.011810612486086725,1.4030610150573264
2008-08-28,77.5952,81.8732,77.0358,81.8732,1226044.6151501,0.055132276223271326,1.3044743583867593
2008-08-29,81.4051,84.9003,81.4051,84.3271,1209654.422791,0.029971956635382657,1.407910207807858
2008-09-01,82.8015,85.7395,82.6643,84.6582,622762.88863507,0.003926377167007944,1.328067811521409
2008-09-02,85.5053,88.7668,84.2949,88.3795,980683.55942005,0.043956757880512454,1.3095267589314645
2008-09-03,88.3386,88.3795,85.5865,86.2969,510485.73494509,-0.02356428809848432,1.4710278561214645
2008-09-04,87.3622,87.4588,84.206,85.1343,309530.57905793,-0.013472094594359718,1.4884650570886588
2008-09-05,81.8732,83.1325,79.0869,80.0579,959536.12302014,-0.05962814047921927,1.4661994010718853
2008-09-08,82.8015,83.7217,81.5101,82.8984,652209.48592796,0.03548057093678447,1.480701038481115
2008-09-09,81.9218,83.1728,81.0742,81.6392,360286.904149,-0.015189677967246573,1.483070840635616
2008-09-10,81.4051,82.1074,78.5226,80.4284,891999.36289469,-0.014831110544934356,1.4656488201801507
2008-09-11,79.5881,80.3009,78.1546,78.1546,750231.01274894,-0.028271108215505936,1.449239835175736
2008-09-12,79.8231,80.246,77.4119,78.2401,922922.68802523,0.0010939855107696683,1.446896255616167
2008-09-15,77.4563,77.4563,73.0362,75.0776,1135141.6102714,-0.04042044936036626,1.4511232169240331
2008-09-16,73.9668,75.3576,71.6865,73.0773,940991.54332064,-0.02664309993926295,1.3973983607110358
2008-09-17,75.8145,76.7056,71.5421,72.1038,1098165.1876452,-0.013321510236420697,1.329920762154044
2008-09-18,70.7002,75.3576,70.7002,75.2697,1313638.6099162,0.04390753330615027,1.279445114500173
2008-09-19,78.5775,80.3881,77.684,79.5486,3115889.543115,0.05684757611628566,1.3555469436136425
2008-09-22,79.7843,81.6392,78.1546,79.9247,999016.29309585,0.004727927329959414,1.2590056385808979
2008-09-23,78.7027,78.7575,76.0575,76.7565,965946.0138188,-0.03963981097207747,1.2497342415488717
2008-09-24,76.5652,78.1546,76.3368,76.7565,738927.60268961,0.0,1.2646507974684826
2008-09-25,76.7565,80.3396,76.2416,80.1055,677794.53903464,0.04363148397855565,1.2905328784858703
2008-09-26,79.7293,81.6392,77.684,81.4051,925218.30604802,0.016223605120746942,1.2874647185136612
2008-09-29,80.0112,80.246,76.7565,77.684,679811.41228942,-0.04571089526331895,1.2864731804163387
2008-09-30,73.5472,79.5018,73.5472,79.5018,1765788.6398115,0.023399927913083873,1.2391628838261508
2008-10-01,78.7027,82.8984,78.7027,82.2446,1192840.5383844,0.034499847802188066,1.2304733215852632
2008-10-02,82.3817,83.2617,78.1546,79.6899,356644.6391803,-0.031062221714252547,1.2440417683533311
2008-10-03,78.852,81.3082,75.8145,79.3137,678827.75297474,-0.00472079899711253,1.2565374212776328
2008-10-06,76.7565,77.0358,72.618,74.431,604520.59215067,-0.061561873925942145,1.2612223300676277
2008-10-07,75.8145,76.5652,71.1797,74.9016,970887.84883926,0.006322634386210169,1.242592436098523
2008-10-08,70.7002,77.684,70.3361,72.2007,1420089.3785218,-0.03605930981447669,1.2324815480053062
2008-10-09,73.125,75.5933,72.618,74.7474,1064572.10707,0.035272511208340074,1.2426876473540187
2008-10-10,69.7678,72.0151,62.8043,72.0151,3148922.656423,-0.03655377979702301,1.22272656048447
2008-10-13,72.1038,74.431,69.4603,71.1797,1348862.0376679,-0.011600344927661155,1.0299169949288434
2008-10-14,76.5216,76.5216,73.5915,76.2416,1515486.9879266,0.0711143767113378,1.0060244995560943
2008-10-15,74.1509,74.6214,69.3159,69.734,1097520.9775147,-0.08535497681056026,1.0372992820330034
2008-10-16,66.0564,69.7678,64.6623,66.3752,1055871.553711,-0.048165887515415506,1.0805634985277517
2008-10-17,69.3159,69.3159,55.4023,59.2655,2960162.8938528,-0.10711380154033434,1.097810962584505
2008-10-20,60.4747,61.2206,55.822,56.7519,1967691.5279099,-0.04241253343007323,1.1509508549358047
2008-10-21,58.5665,61.7742,55.9148,60.4262,1397240.9796042,0.06474320683536594,1.1266273580254296
2008-10-22,59.0783,61.1721,54.4748,54.5184,1081010.6151889,-0.09776884861202595,1.1673112282521878
2008-10-23,55.5912,56.7519,48.8447,51.7287,1209710.1717446,-0.0511698802606092,1.189924328534534
2008-10-24,49.1232,50.0546,47.2634,48.8447,1555681.9834741,-0.05575241597024472,1.194337858370416
2008-10-27,46.5184,52.5658,45.2164,49.6809,1347455.9251715,0.017119564661058462,1.2070286941087218
2008-10-28,52.3326,53.264,50.7044,52.1001,1706678.6437395,0.048694770022282174,1.2106124468137553
2008-10-29,56.1465,57.6842,54.2424,57.2637,1623264.581628,0.09910921476158396,1.2235404353913544
2008-10-30,58.7077,60.2874,56.2861,59.0783,1105296.0982438,0.031688486772597724,1.2294375638763495
2008-10-31,57.5421,59.0322,56.2861,58.1967,1492847.9573014,-0.014922568862001717,1.215878293697491
2008-11-03,58.5665,59.4915,56.7971,58.3784,745810.74016107,0.00312217015741445,1.2154848272331191
2008-11-04,58.1967,62.8043,57.4509,62.286,809536.74959137,0.0669357159497348,1.2154168202752749
2008-11-05,61.4078,62.7494,59.5432,59.778,1262396.6494959,-0.04026587034004436,1.2221468303230905
2008-11-06,57.6842,59.4019,55.3587,55.3587,1253618.047602,-0.07392853558165213,1.2285171398878225
2008-11-07,56.0545,58.7077,55.822,58.7077,1568465.837968,0.060496362811988114,1.2442005970223815
2008-11-10,59.5432,61.4078,59.1679,60.4747,432846.02556122,0.030098266496558335,1.263037617862055
2008-11-12,59.4915,59.4915,50.5656,53.4965,2687508.3893045,-0.11539040292882807,1.2823305777852185
2008-11-13,48.3798,53.7298,47.9139,51.8692,1838067.7775901,-0.030418812445674015,1.3352519383081964
2008-11-14,54.7065,54.7065,53.4029,53.8227,1216351.7304171,0.03766204221387648,1.3082003186729099
2008-11-17,54.1455,54.1455,51.5431,51.8692,989340.75248172,-0.03629509482058679,1.3160662424464913
2008-11-18,51.263,51.3107,48.4726,49.8205,1394993.6773412,-0.03949742814618307,1.3183300801637148
2008-11-19,50.7044,50.9377,48.7518,50.7044,1999729.8321125,0.01774169267670933,1.3246450280310287
2008-11-20,47.4499,48.3798,46.6589,46.7517,2903939.4547118,-0.07795575926349585,1.3207268747555567
2008-11-21,48.0996,49.3096,47.215,48.8447,1385611.7478827,0.04476842553318927,1.321427997868976
2008-11-24,50.2403,53.0316,49.1232,53.0316,1226234.1615924,0.0857186143020634,1.3207007671735786
2008-11-25,53.9622,55.0787,52.1937,54.4256,1383442.4941548,0.026286214257160045,1.3794058873859967
2008-11-26,53.9622,55.7317,51.9612,53.4497,2052730.9817353,-0.017930900164628505,1.3904823684855696
2008-11-27,53.913,55.0301,53.1244,53.9622,1625112.9691564,0.009588454191510998,1.373125267977566
2008-11-28,54.1019,54.7993,51.3574,51.6359,1007841.971884,-0.04310980649417562,1.376360102780966
2008-12-01,51.6359,51.9152,49.7286,50.6585,1481679.5835964,-0.018928691085078442,1.382948834729963
2008-12-02,48.8447,52.5191,48.2861,52.1937,1004827.8117925,0.03030488466891046,1.3534625574287416
2008-12-03,52.7515,53.3561,50.2871,51.217,1613601.4296702,-0.018712986433228496,1.356974842708479
2008-12-04,51.774,55.4023,50.472,54.6572,2282250.6625828,0.06716910400843479,1.331268824835703
2008-12-05,53.9622,55.6824,53.6354,53.9622,1201071.5616674,-0.012715616606778224,1.3598896526223898
2008-12-08,56.7519,58.8498,56.2861,58.1967,1181430.5858804,0.07847159678441562,1.3568800741676523
2008-12-09,58.1451,60.7984,57.2176,60.7984,976475.13285587,0.04470528397658291,1.3713028870397288
2008-12-10,60.1002,61.8703,59.0783,59.9629,1007595.4376225,-0.013742137950998767,1.377675458979115
2008-12-11,59.778,60.938,58.8498,59.5432,1499702.6008632,-0.006999327917762477,1.3785980104924576
2008-12-12,57.2176,58.3784,54.8905,56.7519,1157572.5114698,-0.04687856883741548,1.3953377176238442
2008-12-15,57.4509,57.9183,56.5178,57.5421,674740.73524286,0.013923762904854309,1.3949140829351856
2008-12-16,58.7077,60.4747,57.2176,60.4747,1322565.8756864,0.05096442430846282,1.4016799552542913
2008-12-17,60.938,60.938,56.4275,56.4275,961074.79413957,-0.06692385410758539,1.4134902693365867
2008-12-18,56.8488,58.1451,56.4751,58.1451,756228.36129094,0.030439058969474075,1.4277621278795316
2008-12-19,58.1451,60.6603,57.6333,58.1056,1664570.8396506,-0.000679334974056256,1.4278673066355136
2008-12-22,58.3784,58.8498,55.7744,56.7059,360845.63255066,-0.024088900209274233,1.4062098023005793
2008-12-23,56.0545,58.6173,56.0545,56.7519,392380.95730519,0.0008112030670530679,1.3848174361284733
2008-12-29,57.0303,58.8498,57.0303,58.3784,444884.08294247,0.02865983341526901,1.3804813456076934
2008-12-30,58.6173,60.4747,58.6173,60.3779,583722.51586,0.034250681759006696,1.2932365571153508
2008-12-31,59.8224,61.1721,58.6173,58.7077,287676.98924572,-0.027662439402496464,1.3397482999383292
2009-01-05,61.4974,63.2191,60.938,62.7494,794470.90459668,0.0688444616293944,1.3395367111112253
2009-01-06,62.5678,64.6107,62.5678,63.4056,862873.63180143,0.010457470509678046,1.333008846347596
2009-01-07,62.893,63.4959,60.6184,60.8476,552791.75753565,-0.04034343969617826,1.3373831381075476
2009-01-08,59.5432,60.239,58.7538,58.8498,1173453.5300527,-0.032832847967709466,1.35920532919493
2009-01-09,59.4915,59.4915,56.9852,57.2176,2710869.6785953,-0.027735013542951825,1.3749961348594681
2009-01-12,57.0303,57.8666,56.1029,56.7059,879843.61327805,-0.008943052487346503,1.356364607574502
2009-01-13,56.1029,56.1465,53.871,54.9858,1864022.0126562,-0.03033370425299664,1.5004364132917802
2009-01-14,55.5912,55.7744,51.3107,52.1001,1011056.8282084,-0.05248082232139939,1.505543771205047
2009-01-15,51.6359,53.4965,49.4025,51.171,1127081.5504461,-0.01783297920733351,1.5030870255629853
2009-01-16,53.0316,53.0316,50.9377,52.1001,821645.42231386,0.018156768482147978,1.5137221312128237
2009-01-19,52.7983,53.0316,48.8915,48.9383,927250.04569042,-0.06068702363335199,1.494187671547712
2009-01-20,48.9383,49.4953,47.495,48.8447,1511946.30994,-0.0019126124119553944,1.5238219104492376
2009-01-21,47.9139,52.5658,46.8906,51.4018,1412405.9338498,0.05235163692273681,1.522266173066966
2009-01-22,52.3326,53.264,47.4499,48.9383,825255.47677603,-0.047926337209981074,1.5615261920429373
2009-01-23,48.1933,50.1927,46.9841,50.1927,951993.90903052,0.025632275743129762,1.5338712077317447
2009-01-26,48.7518,53.4965,48.3329,52.5658,1196978.3496074,0.04727978371356789,1.5411084103865744
2009-01-27,52.5658,52.984,48.8447,49.8205,1421958.826766,-0.05222597201983037,1.5164775507123798
2009-01-28,51.1234,51.9152,50.2403,50.2403,1185206.6483378,0.008426250238355637,1.5000877818610423
2009-01-29,50.7981,51.3107,49.0772,50.8917,622567.14786465,0.01296568690871669,1.4890957786975008
2009-01-30,49.7754,51.3574,49.0772,50.7044,1081779.9507486,-0.0036803643816182285,1.478324465724824
2009-02-02,50.6116,50.6116,47.6815,48.4257,828573.15894821,-0.04494087298143756,1.4840884281244986
2009-02-03,48.4257,49.0304,44.192,44.192,1650151.6825177,-0.08742671763134036,1.497575454079093
2009-02-04,45.0299,45.5877,43.6343,45.1696,1486210.1152258,0.022121650977552587,1.5245338968339508
2009-02-05,45.0299,46.0082,43.7271,45.1937,1438311.8531561,0.0005335446849208392,1.5041610665392933
2009-02-06,46.0082,46.9841,44.8911,46.2867,2482826.7255855,0.024184786817631698,1.4830823000021705
2009-02-09,46.3795,48.2861,44.4722,48.2861,1050535.7594185,0.04319599366556681,1.4407416192243025
2009-02-10,47.8688,49.3096,47.0301,48.3798,825373.16901142,0.0019405170432071905,1.4423892647304983
2009-02-11,47.0301,47.5895,45.9137,46.5184,1240246.9707968,-0.03847473532342016,1.4416606752903443
2009-02-12,46.5184,46.5184,43.2622,43.7506,1322790.1103664,-0.05949903694022152,1.4360887818842691
2009-02-13,44.4019,44.7975,43.5657,43.5657,1493172.5400979,-0.004226227754590806,1.4418923097458634
2009-02-16,43.4478,43.4478,40.0052,40.0052,1357117.8382636,-0.0817271385516587,1.4393507481039467
2009-02-17,39.0284,39.0284,32.5628,32.5628,3778317.1928055,-0.18603581534400526,1.4905104999869843
2009-02-18,33.726,34.6559,28.8877,31.5635,7244790.8444114,-0.030688392890046323,1.7731857579523291
2009-02-19,33.4936,37.0283,32.5628,36.146,2550310.2144886,0.14518351893801373,1.7267934177142783
2009-02-20,34.6559,36.7497,33.772,35.8199,2458693.6230037,-0.009021745144691118,1.8771532187734001
2009-02-23,38.0526,38.0526,34.4235,35.3541,1833197.7967765,-0.013003944734630624,1.8820909822395833
2009-02-24,33.9585,35.9119,33.2142,34.4235,2236868.536619,-0.02632226531010562,1.8840335950794034
2009-02-25,36.0047,36.6101,33.9811,33.9811,1752313.4982929,-0.012851685621740994,1.8772342539365232
2009-02-26,34.3298,35.8199,33.3078,35.773,1766260.6476187,0.052732254105959164,1.8955529530730744
2009-02-27,35.1208,36.4236,34.4929,36.0524,2942445.8763979,0.007810359768540387,1.867869286681802
2009-03-02,35.8199,36.2848,34.7955,35.1676,1162874.8563902,-0.024542055452618894,1.861377712826379
2009-03-03,35.3081,36.146,34.6559,35.702,1985819.8487558,0.015195805229813786,1.8474807486428473
2009-03-04,36.3317,38.5175,36.1678,38.0057,1513257.0297825,0.06452579687412463,1.8346468094102062
2009-03-05,38.0057,38.0985,36.6336,36.912,999235.57231336,-0.0287772623580147,1.7970072192445639
2009-03-06,36.2848,39.2617,35.9361,38.5634,3253066.6572152,0.044738838318162166,1.8207311788623495
2009-03-09,39.0753,39.0753,37.4245,37.9371,1442697.4375061,-0.016240787897332742,1.831264240289038
2009-03-10,38.0057,40.379,37.4698,39.7735,1835466.1597553,0.048406441188177274,1.8425168285210576
2009-03-11,40.3312,41.8439,39.587,39.7735,1131939.1426033,0.0,1.8737385064609562
2009-03-12,39.541,40.4006,38.1454,40.4006,1371470.0966522,0.01576677938828608,1.8659960258755424
2009-03-13,42.1918,42.1918,40.5176,40.9367,1414925.7865526,0.013269604906857912,1.8753933570109282
2009-03-16,41.4016,43.1459,41.0755,41.8899,1035747.4203261,0.02328472983899532,1.8800283390161256
2009-03-17,41.8665,42.1918,40.0762,40.1222,2601399.7944356,-0.04219871615831017,1.930515443864157
2009-03-18,40.6799,40.6799,38.3318,38.7976,1032314.5236499,-0.033014141796810614,1.9480196688662585
2009-03-19,39.1229,40.379,38.5175,39.658,1832062.9958543,0.022176629482235866,1.941536210277421
2009-03-20,39.3078,40.215,38.7499,40.215,1896788.7698525,0.014045085480861363,1.9180010893767647
2009-03-23,40.9367,42.2394,40.6581,41.8205,946357.07038848,0.039922914335446924,1.9590566343531128
2009-03-24,42.7512,42.936,41.6575,42.3315,2418115.8179748,0.012218887865998562,1.9588372725487662
2009-03-25,42.2161,45.5877,41.9602,45.5877,1368843.7015047,0.07692144147974922,1.9604630398426772
2009-03-26,45.4481,45.7741,44.3785,45.1227,1191611.5836739,-0.010200119769148142,1.9262928100204706
2009-03-27,44.9371,45.1696,43.0305,43.2622,1593809.3122757,-0.041232018474071874,1.9334703064717151
2009-03-30,41.8665,42.3315,39.1689,40.2844,2669869.4203847,-0.06883145101266241,1.902503542419326
2009-03-31,41.1691,41.4016,38.8428,38.8428,2218680.7502226,-0.035785564635442024,1.883715279320953
2009-04-01,39.4716,39.7492,37.2155,38.7499,2719440.1510625,-0.002391691639119786,1.6769648328591775
2009-04-02,40.2385,43.3558,39.6798,43.3558,3943970.8724059,0.1188622422251413,1.6822972624347712
2009-04-03,42.7972,48.3798,41.9134,46.9841,2870900.1470756,0.08368661171054392,1.5311373363893759
2009-04-06,47.5895,48.659,47.1238,48.659,2124997.7308575,0.035648229933105124,1.6026201398567776
2009-04-07,48.1933,49.5429,46.9841,48.3798,1113815.7772199,-0.005737890215581798,1.61577303280954
2009-04-08,47.4023,53.7741,47.1238,53.4965,2384698.6563198,0.10576108210451451,1.5688086940690795
2009-04-09,54.4256,55.4023,50.472,53.4965,2525587.4118643,0.0,1.6230876994814014
2009-04-14,52.5191,54.8905,52.0532,52.0532,1629701.7274707,-0.026979335096688595,1.5934055186620588
2009-04-15,52.1001,52.8451,51.5431,52.7983,1967810.4590109,0.014314201624491929,1.646357530980666
2009-04-16,53.5433,53.5894,51.3107,52.3794,1672872.4782749,-0.00793396757092557,1.640401485047243
2009-04-17,51.774,52.3326,48.2401,48.2861,1609630.8653081,-0.07814713417870378,1.6324352477582231
2009-04-20,48.4726,48.7979,46.7984,46.7984,884218.0478374,-0.030810108913331136,1.6840768534162625
2009-04-21,47.0301,48.1482,46.0535,46.3319,1371310.2829852,-0.009968289514171502,1.6613879812672272
2009-04-22,46.5184,49.7286,46.3554,49.7286,1266336.2422172,0.07331233987814012,1.6560234595154248
2009-04-23,49.4025,51.0774,48.9843,50.1927,1092606.3975382,0.009332657665810151,1.693944811969432
2009-04-24,50.1927,52.7063,49.6809,52.7063,1617646.3259705,0.05007899555114581,1.6801461738606542
2009-04-27,51.4018,52.1001,50.1927,51.171,876083.65607397,-0.029129345068805823,1.6834003090558962
2009-04-28,49.7286,50.6116,48.6114,49.4025,1757965.2033226,-0.03456059095972319,1.6982530810369711
2009-04-29,50.007,53.4029,49.8674,53.264,1531586.0468614,0.07816406052325275,1.6767216850380244
2009-04-30,54.6572,57.0812,53.9622,56.2861,2604676.5940418,0.05673813457494736,1.701473640275059
2009-05-04,57.5421,58.43,56.7519,58.43,1138677.3327954,0.03808933289035843,1.7017607632882992
2009-05-05,57.2176,58.43,56.0545,57.497,1425386.7679797,-0.0159678247475612,1.6490031372937635
2009-05-06,56.2861,58.6173,55.4023,57.6842,1131747.1184298,0.0032558220428891005,1.6631557763293163
2009-05-07,58.6173,59.9629,56.2434,56.7519,1060529.688501,-0.01616213798579158,1.6623742809756779
2009-05-08,57.6842,57.9183,54.3352,55.0301,1381229.8801296,-0.030339072348238627,1.6757390741816505
2009-05-11,55.822,56.0061,53.0768,53.4965,1906864.4640669,-0.027868384756705833,1.6826098839938048
2009-05-12,53.5894,56.6599,53.2188,54.8905,2818613.8229246,0.02605777948090071,1.7118209318043127
2009-05-13,55.7744,55.7744,53.0316,53.1705,1303582.7375519,-0.03133511263333377,1.7020068092226792
2009-05-14,51.8692,53.0316,51.4018,52.1001,1590178.1970977,-0.02013146387564535,1.6967475050594278
2009-05-15,53.0316,53.913,51.8692,53.0316,711053.12588831,0.017879044378033893,1.6889128260034718
2009-05-18,52.5658,54.3828,51.8692,54.3828,451768.45927958,0.025479148281402075,1.6691937826466294
2009-05-19,55.3587,56.7059,55.1706,56.4751,1115225.6063133,0.03847356149370751,1.6633310000758945
2009-05-20,56.1029,57.6842,54.6572,54.8905,1807870.427722,-0.02805838325208798,1.6592586288119544
2009-05-21,54.1455,55.127,53.5894,54.1947,1726323.3361234,-0.012676146145507938,1.612898945006804
2009-05-22,54.4748,54.7549,52.7063,53.2188,950047.65111698,-0.018007295916390276,1.547068254984745
2009-05-25,53.913,54.1947,52.3794,53.264,466183.89981557,0.0008493239231248673,1.5829922256408748
2009-05-26,53.3109,53.3561,51.8224,52.5658,1053414.8831556,-0.013108290778011455,1.4772560628130764
2009-05-27,53.3561,54.4256,53.0316,53.264,1601241.2672237,0.013282400343949785,1.5453681051827455
2009-05-28,52.7983,53.264,51.9152,51.9612,940032.66131868,-0.024459297086212195,1.5085320832704112
2009-05-29,52.1937,52.8451,50.426,50.426,1716349.2288911,-0.02954512212958893,1.5036649240825704
2009-06-01,51.8692,55.2191,51.8692,55.127,1136882.2164894,0.09322571689207959,1.5259765977398352
2009-06-02,54.4256,55.5912,53.7298,55.3094,1583292.581895,0.003308723493025134,1.4643047694749403
2009-06-03,55.3587,55.4507,53.0768,53.0768,686632.60647911,-0.040365652131464036,1.4245433524189475
2009-06-04,53.7741,55.3094,53.0768,55.3094,1083365.6987622,0.042063575799595965,1.444668702481806
2009-06-05,55.822,56.6155,54.4748,54.8905,832750.61387149,-0.007573757806087045,1.411881148611596
2009-06-08,54.8905,54.8905,53.4965,54.1019,442226.71615408,-0.01436678478060871,1.4123370150254442
2009-06-09,54.6572,55.822,54.1947,55.5912,1587704.1824234,0.02752768387062199,1.3640200676369887
2009-06-10,56.4751,56.7059,55.5912,56.3782,592323.95996806,0.014156916922102747,1.3593213014914005
2009-06-12,55.8704,57.2176,54.5184,57.2176,1082784.6707791,0.014888733588514613,1.3692679517501813
2009-06-15,57.1216,57.1216,55.4992,55.5912,700027.22173136,-0.02842482033500171,1.2837787560538167
2009-06-16,55.2191,56.6599,55.1706,55.5428,612858.15787835,-0.0008706413964800763,1.239193369619752
2009-06-17,55.822,56.2434,54.7993,55.7317,1087261.9311862,0.003400980865206682,1.2449917131152393
2009-06-18,55.5912,56.0545,54.7065,54.9858,780112.45187993,-0.013383765433317096,1.150383363137157
2009-06-19,54.9858,57.3605,54.9858,57.1724,1852032.2710347,0.03976663065736985,1.153629898819887
2009-06-22,56.5178,56.7519,53.5894,53.9622,1049809.784156,-0.05614947072363585,1.1780115573542902
2009-06-23,54.2868,54.7065,53.1705,54.3352,1040062.389335,0.006912245979593168,1.1103518258908438
2009-06-24,54.6572,55.5912,54.1455,54.9858,655099.75945585,0.011973821758270775,1.0970051889363006
2009-06-25,55.0787,55.127,53.3561,53.7741,873297.44725947,-0.02203659853998674,1.0912739165478975
2009-06-26,54.4256,54.566,53.3109,53.3109,597570.55593488,-0.008613812225588213,1.0947842928037206
2009-06-29,53.0316,54.566,52.6586,54.2868,436249.18946225,0.018305824887593358,1.088059506764144
2009-06-30,54.7993,55.1706,53.264,53.264,1538024.4315697,-0.01884067581806248,1.0921605753772667
2009-07-01,53.3109,54.2868,53.0316,53.5433,521706.14100684,0.005243691799339034,1.0928683293362127
2009-07-02,53.7298,54.1455,52.5658,52.7983,835078.44240081,-0.013913972429790533,1.0645231722948514
2009-07-03,52.8451,53.0316,52.1477,52.5658,590967.40209706,-0.004403550871902917,1.0452871111977404
2009-07-06,52.1001,53.0316,51.3574,53.0316,331541.50480587,0.008861274821271525,1.0708576131869336
2009-07-07,53.264,53.8227,52.1001,52.1001,584356.81506543,-0.017564998981739133,1.0528295828122394
2009-07-08,52.008,52.008,50.5196,50.5196,1061676.8780795,-0.03033583428822595,1.0584642372859638
2009-07-09,51.4018,51.5431,48.3329,48.3329,859285.87692069,-0.043284190690345836,1.066774990237668
2009-07-10,48.8915,49.7754,48.7979,48.7979,848644.02111077,0.009620775910404555,1.053017424683236
2009-07-13,48.4257,50.6585,47.5895,50.6585,965187.8280498,0.038128689964117335,1.0154082337595247
2009-07-14,50.9377,55.5428,50.9377,55.5428,1608187.5868426,0.09641619866360052,1.027972386029406
2009-07-15,55.5912,56.9852,55.2191,56.2861,3266993.9846907,0.01338247261571257,1.0477543967290923
2009-07-16,55.822,57.0812,55.4023,56.2861,2361123.0432741,0.0,1.0848456465737066
2009-07-17,56.2861,56.5663,55.6332,56.1465,1328864.2685778,-0.0024801860494864103,1.0478837127152931
2009-07-20,57.1216,62.3345,56.8488,61.6363,2252960.16236,0.09777635293384268,1.0076628425394718
2009-07-21,60.4747,63.454,59.3107,63.454,2205161.0095411,0.029490738412266904,1.1729836211395246
2009-07-22,62.382,63.454,61.6363,62.106,865045.36326065,-0.02124373561950388,1.1935258682796923
2009-07-23,63.1707,63.4056,61.4078,63.4056,863535.18605084,0.02092551444304891,1.1980255726503253
2009-07-24,64.011,66.4342,63.7284,65.1733,1174639.124466,0.027879240950326123,1.1873108117345712
2009-07-27,67.4561,67.4561,62.2383,62.9835,1413574.1841442,-0.033599648935990656,1.2097522590239291
2009-07-28,62.9835,64.8924,61.4554,61.8703,1519839.1229045,-0.017674470297776357,1.2074288640857582
2009-07-29,61.4974,64.1958,60.6184,63.2611,807761.45513554,0.022479283274850825,1.2158582464402146
2009-07-30,64.5736,67.5464,64.3362,67.5464,1360276.9456344,0.06773989070692732,1.2937173671598425
2009-07-31,67.917,71.4056,67.5012,67.7249,3149382.2755738,0.0026426278824629446,1.2983257345128112
2009-08-03,68.013,69.7678,66.1524,66.9831,1491472.8164459,-0.01095313540514653,1.2842061116520473
2009-08-04,65.8263,66.2865,63.4959,63.965,1439721.6822494,-0.04505763394050122,1.41899685751424
2009-08-05,64.1498,64.1498,61.9187,61.9187,1284392.7088562,-0.03199093254123353,1.476163233190471
2009-08-06,62.7494,63.1707,59.636,62.106,1793001.5623634,0.0030249343090213987,1.4249519412914193
2009-08-07,61.6363,63.5436,60.5167,63.5436,898570.30622598,0.023147521978552632,1.4120498175835319
2009-08-10,63.8689,63.965,62.8043,63.6849,830368.27525421,0.002223670047022841,1.4047377616324264
2009-08-11,63.7284,64.4258,61.4078,61.4078,710365.55546055,-0.03575572859500442,1.400094808060293
2009-08-12,60.938,62.286,60.0049,61.5467,1433704.5118572,0.002261927637857042,1.3905500589175463
2009-08-13,63.3151,64.1958,60.938,63.4056,2089172.2144069,0.03020308156245588,1.392597411341942
2009-08-14,63.7284,63.965,61.3101,62.7494,1559708.2967898,-0.010349243599934388,1.423557248681598
2009-08-17,60.938,61.1721,59.5432,59.5432,1035905.9951275,-0.05109530927785766,1.422573889259717
2009-08-18,60.938,60.938,59.1234,60.4747,1623018.0473665,0.015644103776753626,1.4615211139614193
2009-08-19,59.732,62.382,59.3107,61.4078,990506.52504483,0.015429592871068376,1.4558543374714226
2009-08-20,62.8043,63.2611,61.7323,63.2611,1957180.9918574,0.030180205120521997,1.4403400452680484
2009-08-21,62.8043,66.6634,62.7494,65.5947,1886665.9987439,0.0368883879666968,1.416215738140857
